node1,node2,start,end
17,4,105208,105208
17,14,105208,105208
17,32,105208,105208
17,3,105208,105220
17,6,105208,105227
17,18,105208,108148
17,5,105213,105213
17,2,105213,105213
17,9,105213,108148
17,20,105220,105234
17,14,105227,105234
17,32,105227,105234
17,5,105234,105234
17,3,105820,105827
17,13,105827,109846
17,20,106408,106408
17,24,106408,106408
17,6,106408,106984
17,32,106408,110412
17,2,106984,107003
17,31,106994,106994
17,24,106994,106994
17,14,106997,106997
17,3,106997,110412
17,6,107553,107553
17,20,107553,111003
17,1,107553,111621
17,35,108148,108148
17,14,108148,111617
0,3,108668,108689
17,4,108704,108704
17,5,108704,109846
17,6,109247,109247
17,28,109247,110412
17,24,109846,111612
17,9,109846,111621
17,19,111003,111621
17,5,111608,111621
17,13,111608,111621
17,32,111612,111612
17,2,111612,111612
17,33,111617,111617
17,4,111621,111621
17,3,111621,111621
33,2,111886,111886
33,20,111886,112454
33,6,111886,112457
33,35,111886,112463
33,27,111886,113609
33,21,111886,114216
33,24,112454,112457
33,31,112457,114216
33,15,112463,113612
33,2,113018,113601
33,20,113596,113612
33,24,113596,114216
33,6,113601,113609
33,35,113601,114216
33,2,113612,114216
34,9,114775,114775
33,5,114818,114818
33,18,114818,114832
33,19,114818,114832
33,9,114818,114832
33,28,115414,115414
33,6,115414,115968
33,21,115414,117121
33,35,115414,117683
33,20,115414,117683
33,24,115417,115417
33,27,115417,117679
33,31,115417,117683
33,15,115963,117679
33,2,115968,117679
23,25,116227,116852
25,23,116396,116829
33,10,116556,116556
33,6,116561,117673
33,28,116567,116567
23,25,117420,118045
25,23,117589,117589
33,19,117668,117679
33,10,117673,117683
33,24,117679,117679
33,21,117683,117683
33,32,118245,118813
33,6,118245,118820
33,27,118813,118813
2,10,118900,119525
33,1,119398,125737
34,10,119452,119452
10,2,119871,119871
33,32,119962,121153
33,5,119962,121707
25,23,120483,120490
10,2,121016,121775
33,7,121153,121153
25,23,122229,122229
33,7,122257,122264
33,27,122271,122271
34,2,122339,122964
33,7,122848,123433
10,34,123364,123364
10,2,123364,123364
25,23,123421,124046
34,10,123501,123501
23,25,123862,131721
2,34,124051,124051
2,10,124643,124643
34,10,124751,125376
10,34,125130,125355
34,2,125369,125369
34,10,125376,126308
2,10,125786,125786
2,34,125821,125821
33,4,126320,128631
34,2,126546,126546
10,2,126876,126876
2,34,126961,126961
34,10,127147,127147
34,2,127154,127161
10,34,127436,127436
3,0,129943,130568
2,10,130432,131057
0,3,130470,135174
10,2,131033,133906
25,23,132920,135796
17,29,139564,140715
10,28,140944,140944
10,28,142124,142124
28,10,142363,142363
23,25,143186,144305
25,23,151504,151504
23,25,152494,152494
23,25,153627,153627
25,23,154379,154379
5,2,171307,171307
5,19,171307,177112
5,2,171897,174778
5,2,175363,181684
5,19,178252,178843
23,25,179152,179152
32,8,180217,180217
23,25,180317,180317
8,32,181209,181216
32,8,181326,181333
30,18,182014,182014
23,25,184305,184305
23,25,185468,185482
25,23,189174,189174
33,26,191986,194405
33,13,192606,192606
33,20,192606,192606
33,27,192606,193798
33,24,192606,194402
33,35,193214,193214
33,2,193214,194994
33,31,193214,195544
33,15,193214,195544
33,6,193798,194408
33,20,194405,194405
33,35,194405,197294
33,21,194408,196726
33,27,194408,199568
33,19,194994,194994
33,24,194994,198429
33,20,195540,195540
33,26,195540,196130
33,2,196130,197849
33,6,196130,200174
33,20,196135,203064
33,15,196726,200750
33,26,197294,197294
33,31,197300,200179
33,21,197849,201888
33,26,198423,199022
33,35,198429,200750
3,0,198971,199596
33,2,199022,201888
0,3,199490,200126
33,24,200167,200167
33,27,200179,201878
33,26,200179,203071
15,19,200220,200227
33,6,200750,201888
33,24,200750,202482
33,31,201295,201295
33,10,201295,201878
33,35,201882,201888
33,15,201882,203646
33,31,201888,202482
35,10,202236,202861
3,0,202462,202462
33,18,203064,203064
33,27,203064,203646
10,35,203606,208936
19,15,204087,204094
33,14,204196,204203
33,21,204196,210046
33,26,204203,204793
33,31,204786,205388
33,15,204793,205978
2,19,204887,205512
33,27,205388,207142
2,5,205437,214789
19,5,205846,206436
19,2,205846,208191
33,14,206566,206566
33,35,206566,207730
33,26,206566,208888
33,12,206566,210046
33,24,206566,212357
0,3,207164,207739
19,5,207616,209402
33,15,207730,207730
33,20,207730,208294
33,31,208882,208882
33,27,208882,211181
33,35,208888,208888
33,15,208888,210614
19,2,209409,210038
33,20,209460,211778
10,35,209524,210697
19,5,210038,210045
33,35,210046,218129
33,31,210614,213543
33,26,210614,215253
19,2,210638,212423
3,0,210740,211387
19,5,211192,212939
33,7,211785,211785
33,15,211785,211785
33,21,211785,217007
33,20,212357,217007
0,3,212480,212480
33,7,213543,214112
33,15,213543,217014
3,0,214324,214882
33,24,214709,217014
33,31,215253,217557
0,3,215416,215416
33,26,217007,217014
3,0,217214,217839
33,31,217578,219901
0,3,217724,217818
29,25,218766,220488
25,29,220726,221351
29,25,221077,221077
5,8,221830,221830
5,1,221830,222448
5,17,221830,223625
5,4,221830,231200
33,1,222185,222185
5,18,222434,222434
5,9,222434,223033
5,19,222441,222455
5,32,222448,222448
5,8,222448,223033
25,29,223042,223667
29,25,223341,224764
5,1,223625,223639
5,32,223625,223639
5,12,223632,223632
5,9,223639,224234
5,19,223639,224234
5,17,224234,224234
5,32,225421,225428
5,14,225421,225428
5,18,225421,226044
5,12,225428,226037
5,9,226030,226030
5,8,226037,226037
5,19,226037,228360
5,9,226637,227210
5,14,226637,227210
5,32,226637,228360
5,12,227210,228360
5,18,227760,227760
5,8,228360,228360
5,9,228906,228906
5,1,228906,228906
5,14,228906,231200
5,3,229481,229481
5,13,229481,229481
5,9,231200,231200
5,33,231757,231757
5,18,231757,231757
5,17,231757,232345
5,19,231757,232352
5,2,231764,231764
5,3,231764,231764
5,9,232345,232975
5,4,232345,234724
5,14,232352,232975
5,19,232975,234724
5,1,233525,234132
5,9,234132,234132
5,14,234132,234724
5,32,234731,234731
5,9,235294,235850
5,1,236444,237004
5,33,236444,238183
5,32,237004,238183
5,7,237563,237563
5,6,237563,238183
5,1,237577,238791
5,7,238183,238791
13,14,253306,255046
13,18,253306,253931
13,3,253306,253931
13,29,253306,253931
13,9,253862,253862
3,0,254031,254031
13,32,254445,254445
13,4,254445,255070
0,3,254469,254469
4,14,254709,255334
13,19,255046,255046
13,17,255046,257959
3,18,255175,255175
3,4,255175,255175
3,29,255175,255800
14,4,255235,255294
13,9,255599,256169
13,14,255613,256238
8,14,255644,255644
8,3,255644,255644
8,18,255644,256254
8,4,255644,256269
10,28,255728,255728
6,4,255731,255731
3,13,255754,256173
3,19,255761,255761
14,5,255794,256393
14,13,255794,256173
14,18,255794,256419
4,5,255872,257628
4,17,255872,258807
4,14,255886,255886
4,18,255886,255886
4,13,255886,255886
18,32,255914,255914
18,4,255914,256539
18,29,255914,256539
18,17,255914,258252
18,13,255914,256173
18,14,255914,258169
18,5,255921,255921
18,1,255921,256546
28,10,255967,256592
29,5,256095,256095
29,14,256095,256095
29,17,256095,256694
29,3,256095,256319
29,13,256095,256173
32,4,256134,256134
32,5,256134,256134
32,8,256134,256759
32,18,256134,258472
32,1,256134,256759
32,17,256134,259069
32,14,256134,256759
13,19,256169,256169
12,9,256184,256809
1,17,256245,256844
1,9,256245,256870
1,32,256245,258472
1,14,256245,256870
1,4,256245,256870
1,8,256245,256870
8,12,256249,256282
8,9,256249,256874
8,17,256249,258634
8,1,256249,258619
8,32,256249,257890
8,13,256254,256272
8,5,256254,257472
8,14,256261,256272
10,28,256302,258101
3,12,256319,256319
3,18,256326,256326
14,17,256393,258162
14,32,256393,258169
4,32,256431,256431
4,12,256431,257628
4,1,256431,258619
4,9,256431,257056
18,12,256473,257098
18,19,256473,257098
18,8,256473,257098
18,9,256473,257098
9,14,256612,257237
9,8,256612,257472
9,12,256612,258381
9,1,256612,258381
9,17,256612,258387
9,4,256612,259010
9,19,256612,257237
19,1,256650,256650
19,18,256650,257847
19,12,256650,257275
19,17,256650,258429
19,9,256650,260781
19,4,256650,257275
32,13,256693,257318
32,4,256693,257318
32,12,256693,257318
32,3,256693,257318
12,1,256743,256743
12,8,256743,257368
12,32,256743,258522
12,19,256743,258429
12,17,256743,259105
12,13,256743,259112
13,32,256773,256787
13,6,256773,257398
1,18,256844,257072
1,13,256844,258024
1,12,256844,258619
1,19,256844,258619
3,4,256871,256871
3,1,256871,256871
3,17,256871,256871
8,14,256876,256876
8,19,256876,257472
8,18,256886,256886
8,12,256886,257342
14,9,256991,256991
14,12,256991,256991
14,1,256991,258156
14,19,256991,258156
4,8,257030,257628
4,19,257030,262015
9,32,257210,257835
19,13,257249,257249
19,32,257249,257874
29,12,257292,257292
32,5,257292,257292
32,19,257292,257847
12,18,257342,257670
12,29,257342,257967
4,18,257628,257670
9,18,257792,257792
19,8,257847,258472
29,18,257874,258252
32,9,257890,257890
12,5,257940,257940
12,4,257940,258522
8,14,258023,258648
1,3,258024,258024
8,18,258030,258252
8,19,258030,259628
8,9,258030,258375
3,18,258034,258034
3,6,258034,258048
3,29,258041,258666
3,32,258048,258048
14,8,258156,258156
14,3,258156,258156
14,9,258162,258169
14,13,258162,258792
14,12,258169,258169
4,32,258210,258210
4,13,258210,258210
18,3,258252,258252
9,5,258375,258387
9,13,258387,258387
9,14,258387,259012
9,18,258387,259012
19,14,258429,258429
19,5,258429,258429
29,17,258464,258464
29,12,258464,258471
29,3,258464,258471
29,14,258471,258471
12,3,258522,259112
12,14,258522,259147
3,18,258593,259218
3,14,258593,259218
1,17,258607,258612
1,5,258607,258619
8,29,258634,258634
15,21,258721,258721
15,2,258721,258721
15,24,258721,259291
15,31,258721,259296
15,27,258721,260981
15,35,258721,259346
15,6,258721,259346
15,20,258727,260986
14,29,258771,258778
14,3,258778,258778
14,6,258778,258785
14,5,258785,258785
4,8,258800,259425
18,1,258842,258842
18,32,258842,259456
18,17,258849,258849
18,5,258849,258849
9,8,258996,259561
9,12,259010,259010
19,18,259026,259651
32,6,259055,259069
29,18,259080,259705
12,6,259105,259112
13,27,259146,259707
3,9,259192,259192
3,4,259192,259192
3,5,259192,260372
8,4,259212,259972
8,12,259212,259837
6,32,259230,259230
6,17,259230,259846
6,13,259237,259707
15,33,259291,260974
15,2,259296,259847
14,32,259336,259336
14,3,259336,259349
14,8,259336,259356
14,18,259336,259356
14,19,259336,259961
14,4,259336,259961
14,5,259342,259342
14,12,259349,259356
14,9,259349,259554
4,14,259409,259986
4,5,259409,260588
4,32,259409,260034
4,12,259409,260034
4,3,259413,259423
4,18,259413,260038
18,3,259451,259451
18,4,259451,259456
18,9,259451,259463
18,12,259451,259470
18,19,259451,260014
18,29,259456,259456
18,5,259463,259463
18,8,259470,259470
9,32,259554,260179
9,5,259561,260177
9,3,259575,259575
9,14,259575,260562
9,12,259575,260200
19,32,259628,259628
19,5,259628,259628
19,29,259628,259628
19,14,259628,261163
19,12,259640,260265
19,5,259647,262020
32,8,259671,260250
32,18,259671,260296
32,19,259671,260296
32,12,259678,260303
32,4,259678,261192
32,9,259685,261972
13,15,259707,259707
13,21,259707,259707
12,19,259721,259728
12,32,259721,259728
12,18,259721,259742
12,5,259721,260909
12,8,259721,262705
12,4,259742,259742
12,9,259742,261513
8,5,259770,259770
3,32,259790,259790
10,28,259806,260431
15,24,259847,261556
6,17,259867,261034
14,5,259958,260569
14,32,259958,261163
4,9,259967,259967
4,9,259986,260611
18,3,260014,260955
18,4,260014,260639
18,9,260021,260021
18,29,260021,260021
18,5,260021,262985
18,32,260028,260250
18,12,260035,260660
18,19,260035,261848
28,10,260052,261774
19,32,260191,260191
19,3,260198,260204
29,3,260261,260865
12,32,260286,260286
12,19,260286,260307
13,19,260286,260286
13,3,260286,260911
13,14,260293,261403
12,4,260300,262377
12,18,260307,261241
8,18,260336,260939
3,19,260372,260372
15,31,260420,261045
14,3,260562,262148
14,18,260576,260576
27,21,260576,261201
4,3,260588,261213
4,8,260588,261213
18,29,260637,261262
9,8,260781,260795
9,18,260781,261406
9,4,260781,262377
21,27,260794,263565
9,3,260795,260795
19,32,260812,261421
19,8,260812,261437
32,3,260859,260859
32,5,260859,260859
29,9,260865,260865
12,32,260909,262068
8,14,260932,260932
8,5,260932,260945
8,4,260939,261794
8,19,260939,262101
3,4,260955,261202
15,21,260981,261606
14,29,261163,261788
14,12,261163,262307
14,8,261163,261788
14,5,261170,262911
27,17,261175,261175
27,13,261175,261773
27,6,261175,261800
4,18,261192,261789
4,14,261196,262911
4,5,261202,261794
18,8,261241,261248
18,9,261255,261972
21,17,261359,261380
21,13,261359,261982
21,6,261366,261991
9,19,261382,262007
9,14,261389,261389
13,5,261403,261403
13,1,261403,261988
13,32,261403,263125
13,18,261403,263125
19,3,261421,262046
19,9,261428,261972
32,18,261463,261476
32,8,261463,262068
29,14,261466,261473
29,18,261466,261473
29,3,261473,262098
32,3,261476,261476
12,19,261517,262117
15,33,261552,265025
15,27,261556,263289
3,18,261571,262196
3,32,261571,262196
3,29,261578,261578
3,12,261592,261592
3,19,261592,261592
6,21,261638,261652
6,27,261645,261652
6,17,261652,261652
14,18,261753,265336
4,32,261789,266397
18,12,261842,262117
2,15,261873,261873
2,27,261873,262523
2,20,261873,262498
2,6,261873,262498
2,32,261880,261880
2,35,261880,261887
2,21,261880,261894
2,15,261901,261901
2,32,261908,261915
2,35,261908,262533
35,13,261933,261933
35,27,261933,261933
35,21,261933,262558
9,5,261972,264284
21,35,261982,263145
13,9,261988,261988
13,17,261988,266680
19,2,262015,262015
19,32,262020,262068
32,5,262063,263205
8,14,262101,262101
8,18,262101,262101
12,9,262111,262117
12,5,262111,262700
3,13,262136,262136
3,17,262136,263361
3,1,262136,262761
1,17,262204,262829
6,15,262239,262239
6,2,262239,266846
14,19,262307,262307
27,35,262355,262980
27,20,262355,262980
20,13,262412,262412
20,27,262412,262999
20,35,262412,263037
20,21,262412,263037
18,3,262431,263375
2,21,262516,263109
35,32,262516,262523
35,6,262516,263132
35,15,262516,265015
35,20,262516,263613
2,24,262523,263109
2,15,262523,263656
2,31,262523,263148
35,2,262523,263669
13,4,262580,262580
21,32,262586,262593
21,20,262600,263187
21,15,262600,263842
19,27,262603,262603
29,32,262610,262610
29,12,262610,262610
32,27,262651,262651
32,20,262651,262651
32,6,262651,262651
32,18,262651,263276
32,3,262651,265556
32,1,262651,263276
15,28,262688,263854
15,20,262688,263313
1,14,262758,262758
1,32,262758,262758
1,5,262758,262758
1,9,262758,263966
1,3,262758,264516
1,13,262758,263383
1,18,262758,263383
6,17,262829,262829
6,27,262829,263383
6,31,262829,263454
6,24,262829,263454
6,20,262829,263454
31,21,262877,262877
31,2,262877,262882
31,20,262877,263502
31,6,262877,263499
31,15,262877,264053
31,35,262877,263502
31,24,262882,263507
31,27,262882,263507
14,9,262911,262911
14,17,262911,264065
14,1,262911,265230
14,32,262911,263536
4,1,262931,262931
4,18,262931,265282
27,31,262938,263490
27,24,262938,263563
27,2,262945,263570
18,32,262985,264963
18,17,262985,266449
20,15,262995,263003
20,6,262995,263003
20,2,262995,263605
20,24,262999,263624
20,31,262999,263494
2,33,263109,263109
24,21,263114,263114
24,15,263114,263126
24,6,263114,263738
24,35,263114,263739
24,27,263114,265522
24,2,263114,263739
24,20,263120,263126
24,31,263120,263490
13,5,263125,263125
13,1,263125,264322
9,14,263130,263734
9,17,263130,265442
35,27,263132,263565
35,31,263132,264661
35,24,263137,264287
35,6,263145,263770
21,2,263187,264327
21,31,263187,263812
32,17,263205,265556
32,14,263205,269017
3,9,263361,263962
3,14,263361,263986
1,4,263362,264516
3,13,263375,265106
6,33,263383,263383
6,35,263383,263694
6,21,263383,263773
31,21,263490,266678
31,33,263494,264053
31,2,263494,266574
31,27,263504,266510
4,17,263535,263535
4,13,263535,264160
4,5,263535,269303
27,15,263553,263562
27,33,263557,264109
18,1,263589,264743
18,13,263589,265336
20,33,263605,263605
20,17,263608,263608
20,27,263608,264109
20,6,263613,263613
20,15,263616,264170
20,33,263616,265391
2,27,263663,263663
2,17,263663,264273
2,24,263669,266569
35,33,263705,263705
35,21,263705,264307
13,14,263724,264349
24,33,263728,264287
24,21,263728,264293
24,17,263732,263743
9,18,263734,263734
9,13,263734,263734
24,15,263743,263743
21,33,263773,268957
32,13,263809,264434
15,2,263842,263842
15,10,263847,263847
15,24,263854,263854
3,17,263969,265106
31,24,264048,264293
31,20,264053,268161
31,6,264056,264059
14,13,264065,264904
27,6,264112,264115
27,21,264115,266085
27,35,264115,264740
27,33,264118,265324
27,20,264118,264170
20,2,264160,264160
20,17,264165,264165
20,35,264165,264170
20,6,264170,268611
20,24,264176,264801
2,15,264273,264273
24,20,264287,265516
24,6,264293,265512
24,35,264306,264911
24,15,264306,264931
35,6,264307,264932
19,12,264365,264365
19,8,264365,264365
19,29,264365,264990
29,19,264368,264915
15,27,264410,265035
15,21,264410,265025
8,12,264436,264436
10,12,264442,264456
12,10,264462,264462
1,5,264516,264516
3,5,264552,264552
3,18,264552,265106
6,17,264591,264591
6,15,264591,265025
14,9,264658,264658
14,4,264658,265847
31,33,264661,264669
31,15,264669,264669
31,6,264675,265300
28,8,264681,264695
28,12,264681,264695
28,10,264681,265306
4,9,264689,265442
28,19,264695,265320
27,15,264720,265025
18,5,264743,265901
20,17,264778,264778
2,27,264851,264851
2,33,264851,265968
13,9,264904,266113
13,19,264904,265529
13,32,264904,266680
24,21,264908,264908
35,27,264911,264922
19,28,264915,265304
35,21,264922,268408
35,33,264922,269001
21,20,264931,265556
12,28,265012,265012
15,2,265015,265018
15,10,265015,265025
15,24,265018,265018
10,8,265058,265058
10,28,265065,266485
3,4,265106,265106
6,27,265141,265141
14,5,265223,269234
14,12,265230,265230
14,17,265230,265230
31,35,265262,265509
31,33,265266,265266
27,6,265324,265927
27,2,265335,265335
20,27,265382,265382
20,35,265382,267122
20,21,265386,265985
2,19,265409,265409
9,18,265442,265442
9,14,265442,265442
13,5,265487,265487
13,4,265487,265847
13,14,265499,265499
13,1,265499,265681
35,24,265509,265522
24,17,265512,265512
24,33,265516,265516
24,31,265516,265522
24,21,265522,265522
15,4,265585,265599
1,32,265674,265681
1,9,265674,265681
1,14,265674,266299
1,4,265681,265681
1,3,265681,268029
3,19,265710,266335
6,35,265734,266096
6,21,265734,266359
14,9,265781,266406
4,3,265847,265847
4,17,265847,265853
31,15,265849,269319
28,33,265876,268272
28,19,265883,265883
18,19,265901,265901
18,9,265901,265901
18,33,265901,265905
18,2,265905,265905
2,15,265968,266569
2,10,265968,266593
2,21,265973,265973
2,35,265973,266574
2,28,265973,266598
2,27,265973,266598
20,15,265978,265978
20,27,265978,265978
9,24,265993,265993
19,9,266073,266073
19,10,266073,266073
19,2,266073,266079
19,33,266073,266079
19,3,266073,267224
19,5,266073,268967
21,6,266085,266678
35,27,266096,266096
35,10,266096,266096
13,5,266106,266113
24,32,266109,266109
24,5,266109,266116
24,19,266109,266116
24,1,266116,266116
24,18,266116,266116
32,33,266121,266121
32,9,266121,266121
32,2,266121,266128
32,20,266128,266128
10,35,266246,266854
10,31,266246,267447
10,21,266246,266871
10,6,266246,266871
10,24,266246,266871
10,20,266246,266871
6,17,266299,266299
6,31,266299,268611
6,27,266302,266927
14,1,266375,266375
14,19,266375,267000
4,19,266397,267022
4,1,266404,266998
18,32,266449,266449
28,4,266485,266485
28,2,266485,266485
28,21,266485,267093
28,20,266485,267110
27,28,266510,267135
27,10,266510,267135
20,19,266568,266568
20,10,266568,268880
20,2,266568,267153
2,17,266581,267153
2,33,266581,268341
9,32,266594,266594
9,17,266594,267167
9,5,266594,270018
19,1,266623,266623
19,21,266623,266623
19,14,266623,268392
19,4,266623,268967
19,6,266630,266630
19,13,266630,266676
19,17,266630,267796
19,20,266630,268392
19,9,266630,267255
19,32,266630,267255
35,28,266650,267275
35,31,266650,268754
13,4,266664,266680
13,14,266664,266680
13,5,266671,266676
32,19,266672,268967
32,17,266672,269017
13,9,266676,266680
21,2,266678,266678
21,10,266678,267243
24,21,266699,267324
24,28,266699,267324
24,27,266699,267064
24,20,266699,269011
24,10,266699,269011
24,31,266699,269323
1,19,266826,266826
1,32,266826,266826
1,13,266826,268570
6,10,266846,268611
6,28,266850,267475
6,33,266850,268015
10,33,266850,266854
10,27,266854,268589
10,2,266860,267447
3,4,266864,266864
3,13,266864,268577
3,17,266864,268577
14,3,266941,266941
14,17,266941,266941
4,6,266998,266998
31,28,267007,267007
31,33,267007,267007
27,2,267064,267064
28,35,267089,267093
28,31,267089,267689
28,27,267089,267668
28,15,267093,267093
28,6,267093,267683
28,17,267093,267683
28,10,267096,267683
28,2,267096,267737
28,24,267096,267857
20,27,267122,267122
20,17,267122,267726
2,21,267153,267153
2,24,267153,268341
